Tipo de Rede;Tipo de Monitoramento;Tipo;Data;Hora;Código Estação;Nome Estação;Nome Parâmetro;Unidade Medida;Média Horária;Média Móvel;Válido;Dt. Amostragem;Dt. Instalação;Dt. Retirada;Concentração;Taxa
A;CETESB;Dados Primários;06/06/2024;12:00;280;Taubaté;O3 (Ozônio);µg/m3;32;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;13:00;280;Taubaté;O3 (Ozônio);µg/m3;36;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;14:00;280;Taubaté;O3 (Ozônio);µg/m3;52;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;15:00;280;Taubaté;O3 (Ozônio);µg/m3;68;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;16:00;280;Taubaté;O3 (Ozônio);µg/m3;72;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;17:00;280;Taubaté;O3 (Ozônio);µg/m3;67;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;18:00;280;Taubaté;O3 (Ozônio);µg/m3;52;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;19:00;280;Taubaté;O3 (Ozônio);µg/m3;10;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;20:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;21:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;22:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;23:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;24:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;03:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;04:00;280;Taubaté;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;05:00;280;Taubaté;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;07:00;280;Taubaté;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;08:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;09:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;10:00;280;Taubaté;O3 (Ozônio);µg/m3;7;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;11:00;280;Taubaté;O3 (Ozônio);µg/m3;26;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;12:00;280;Taubaté;O3 (Ozônio);µg/m3;53;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;13:00;280;Taubaté;O3 (Ozônio);µg/m3;70;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;14:00;280;Taubaté;O3 (Ozônio);µg/m3;79;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;15:00;280;Taubaté;O3 (Ozônio);µg/m3;75;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;16:00;280;Taubaté;O3 (Ozônio);µg/m3;80;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;17:00;280;Taubaté;O3 (Ozônio);µg/m3;76;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;18:00;280;Taubaté;O3 (Ozônio);µg/m3;52;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;19:00;280;Taubaté;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;20:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;21:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;22:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;23:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;24:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
